IMG_ID,AUTHOR,LAT,LON,S3_Label,S16_Label,S365_Label,Prob_indoor,Prob_natural,Prob_urban
297500774_0693a9f269_119_32377115@N00.jpg,32377115@N00,51.505163,-0.08038,2,15,245,0.0012152809691663435,0.0010655973576092492,0.9977190473759094
297625622_841095a90d_113_70323761@N00.jpg,70323761@N00,51.437704,-0.213514,0,4,6,0.9701663227754125,0.002752717561349982,0.027080833755121603
297636665_27042e8d0d_109_41894169878@N01.jpg,41894169878@N01,10.53853,-83.505277,1,6,145,0.0012595370024786057,0.6129633466527569,0.3857771724810062
297636942_5fc22bab68_102_41894169878@N01.jpg,41894169878@N01,10.53853,-83.505277,1,8,62,0.12876471739508144,0.6546868252045641,0.21654838983453573
297637883_7cd24a2ae9_118_41894169878@N01.jpg,41894169878@N01,9.398258,-84.163255,1,7,116,0.17874784268470023,0.7474845778270662,0.07376750664616338
298076561_2439ad2cf1_114_26519935@N00.jpg,26519935@N00,22.271782,114.148979,2,15,307,0.0001929462981777874,0.021693344048870244,0.9781136993903168
298078707_0e8fd51a29_110_26519935@N00.jpg,26519935@N00,22.271782,114.148979,2,15,307,0.0008884905973332025,0.04622099071195862,0.952890630648767
298083174_4f9e44fe7e_105_26519935@N00.jpg,26519935@N00,39.924679,116.382722,1,8,62,0.031486935179160014,0.6487823520328533,0.31973078171238
298086455_f72b243079_104_26519935@N00.jpg,26519935@N00,39.92277,116.390275,1,8,249,0.0015874975948193537,0.8478549351673337,0.150557500953866
298089019_a5cb8421fb_119_26519935@N00.jpg,26519935@N00,39.92277,116.390275,2,15,348,0.0007189318571789727,0.008533651261387831,0.9907474400749834
298098610_3a26acfe01_119_26519935@N00.jpg,26519935@N00,39.916319,116.390361,0,5,331,0.8686258228477186,0.0032132255848100755,0.128161010779543
298119508_1d55a71e85_122_26519935@N00.jpg,26519935@N00,29.53844,103.770847,2,15,47,0.0323676369736452,0.0008404194961748601,0.966791934745558
298124378_a58cd06eb8_117_26519935@N00.jpg,26519935@N00,29.53844,103.770847,2,14,259,0.12439485509224113,0.16001896615557598,0.7155862336661514
298124944_58af6da759_121_26519935@N00.jpg,26519935@N00,29.53844,103.770847,2,11,66,0.003388482577946661,0.15215187186529988,0.8444595411774571
298125945_fb835694a7_116_26519935@N00.jpg,26519935@N00,29.53844,103.770847,1,6,243,0.004375516280475722,0.9382118308353711,0.057412694604380476
298479873_76bb28a920_109_70323761@N00.jpg,70323761@N00,51.513349,-0.158379,0,2,240,0.9737501041642496,0.0006026249461790201,0.02564719711295993
298700608_c876f0a434_104_70323761@N00.jpg,70323761@N00,51.495946,-0.176247,2,11,91,0.0006291243522298373,0.0006881930126567681,0.9986826388421761
299868653_a3a16589d9_105_26519935@N00.jpg,26519935@N00,22.361585,114.363212,1,6,204,0.00014053093239851933,0.9914905653661776,0.008368811463455472
299889157_ea931daed6_119_26519935@N00.jpg,26519935@N00,30.659916,104.065074,0,0,284,0.9973461209124856,0.0002581978331499535,0.0023957333134814185
299892658_40c1b3768d_117_26519935@N00.jpg,26519935@N00,30.659916,104.065074,0,1,50,0.9830024528504566,0.0035010468662406424,0.013496477715115418
300439734_5af9f6ee0a_113_70323761@N00.jpg,70323761@N00,51.196241,-1.781898,2,15,144,0.012590006137429555,0.010365003124093164,0.9770449609866318
300463035_4ef19e4bb3_122_57253263@N00.jpg,57253263@N00,41.658409,-70.113668,2,11,242,4.978794135412912e-05,0.013988918247486382,0.9859612712626724
300892338_0a2ad9e7c9_109_90168643@N00.jpg,90168643@N00,16.941214,-89.890136,0,2,303,0.4659712357453749,0.24824787091552025,0.28578084955483973
301013453_653137458a_109_70323761@N00.jpg,70323761@N00,51.502264,-0.141481,2,12,275,0.12171810336622713,0.21428517207282027,0.6639968201377542
301042216_72d44a9d9c_115_69212252@N00.jpg,69212252@N00,41.939621,-87.639763,0,2,317,0.9548418342830018,0.005154534933978994,0.04000353029714532
301384364_5e5a5f9794_118_14491548@N00.jpg,14491548@N00,47.994287,11.340551,2,10,266,3.073606815345853e-05,0.11637396815527346,0.8835951999177155
301559998_82fa3441c5_114_16836474@N00.jpg,16836474@N00,4.855627,-74.070596,1,8,151,0.00016590149767170548,0.6875094822141223,0.3123246719476205
301608526_a4746d6083_122_14491548@N00.jpg,14491548@N00,47.994287,11.340551,1,6,194,0.0004903540272209739,0.8844192279436243,0.1150904407356137
302324526_768cacd8b9_101_69212252@N00.jpg,69212252@N00,41.951878,-87.641147,2,11,91,0.0005950603806184063,0.009181360133588612,0.9902236312005499
302325684_c68b8d7c42_119_69212252@N00.jpg,69212252@N00,41.955708,-87.660298,2,8,127,0.003425518884734302,0.47327141984487753,0.5233031785836602
302389868_638305176e_108_44972214@N00.jpg,44972214@N00,41.49212,-71.315174,1,6,48,0.00421208528020145,0.7202268536477732,0.2755610234258796
302413540_7294dc0ece_119_79756109@N00.jpg,79756109@N00,40.759074,-73.979852,0,5,316,0.691070418875313,0.0027281255961355555,0.3062015075636424
302756957_7c93b5d0d1_119_29251780@N00.jpg,29251780@N00,26.714851,-80.03407,0,2,215,0.9968010265813273,9.180578562739683e-05,0.0031072095183866943
302797486_114c5506fc_103_29251780@N00.jpg,29251780@N00,26.712915,-80.078315,0,2,363,0.981370059921808,0.00013991097862131596,0.018490029521613494
302833129_91f3c21d77_99_29251780@N00.jpg,29251780@N00,26.712915,-80.078315,2,12,53,0.2559272479155936,0.008818184077711066,0.7352544592929178
302837819_b557f24ea0_116_29251780@N00.jpg,29251780@N00,26.712915,-80.078315,0,2,303,0.9999999677501874,6.579680179765856e-09,1.0654663366001043e-07
302839039_c737409fe2_109_29251780@N00.jpg,29251780@N00,26.712915,-80.078315,2,2,272,0.34100513784049546,0.013018522261788235,0.6459763498299669
302978730_c3ea2284cd_104_29251780@N00.jpg,29251780@N00,24.55817,-81.804521,2,12,53,0.232228994071626,0.001922808321779712,0.7658481875477037
302979209_c2364549dc_101_29251780@N00.jpg,29251780@N00,24.55817,-81.804521,0,5,61,0.9985349061718214,5.8672546952465154e-05,0.0014066201778430987
303171152_7cdd32c4a1_110_29251780@N00.jpg,29251780@N00,29.162355,-81.139526,2,10,79,0.012404348913946706,0.221357631711669,0.766238039849668
303229002_4c9b1bebbb_118_29251780@N00.jpg,29251780@N00,26.982387,-80.084066,1,8,249,0.00010340824025423245,0.9513295023825346,0.04856721360227989
303372074_b64bbd9eae_114_14491548@N00.jpg,14491548@N00,52.518636,13.375811,0,1,25,0.9926681871290981,0.0009815383390154864,0.006350284078596502
303877439_02b9258151_106_70323761@N00.jpg,70323761@N00,51.508061,-0.096484,2,15,213,0.23148780425367477,0.0007944726095416854,0.7677177432419455
304015978_c1878777d3_111_90833046@N00.jpg,90833046@N00,44.915559,-93.210797,1,6,355,0.01723110085652202,0.7696540286853519,0.2131147355180918
304304112_b5119e53ab_114_96387799@N00.jpg,96387799@N00,51.47061,-0.212302,1,8,362,0.00038819928391437,0.5398911731679172,0.4597206460318779
304383676_2ec5635cb9_120_78221228@N00.jpg,78221228@N00,-34.603258,-58.39817,1,8,362,0.0006676578832589541,0.5345684869564025,0.4647638719215408
304434983_c22edaa570_119_36093984@N00.jpg,36093984@N00,46.619025,19.28667,2,11,237,0.035516324500690644,0.005009167317105323,0.9594744073236185
304568404_47b23663e5_108_65367662@N00.jpg,65367662@N00,37.310104,-121.87374,1,7,306,0.007643924326529827,0.9543115578129004,0.03804450849982288
304913821_4978cbd643_103_40279823@N00.jpg,40279823@N00,10.357644,106.367912,0,0,80,0.7898439712944025,0.0011801408897298415,0.20897593057253516
304916397_c365a931b6_119_14491548@N00.jpg,14491548@N00,59.716858,30.393848,1,8,249,0.000910927158389363,0.9914079446806312,0.007681072580677739
305158305_be21c1299c_114_65367662@N00.jpg,65367662@N00,50.429573,30.555252,2,11,154,0.006213197660188907,0.14621003861477355,0.8475767714093578
305203315_717cab46da_115_65367662@N00.jpg,65367662@N00,50.455235,30.519655,2,11,230,8.662292331040877e-06,0.0001649491347766041,0.999826406769895
305488237_45eb6268d1_101_23812473@N00.jpg,23812473@N00,40.741014,-73.998413,2,14,272,0.19416553512769497,0.06343837793895091,0.7423961524599463
305497323_d4bcef285a_115_23812473@N00.jpg,23812473@N00,40.741014,-73.998413,2,12,24,2.1184621421921346e-05,0.0032737339429773638,0.9967050618116664
305499592_c99ead92d2_115_23812473@N00.jpg,23812473@N00,40.741014,-73.998413,1,8,349,0.00568699274938167,0.5635979430803104,0.43071507874506665
305504782_d794609cbe_119_23812473@N00.jpg,23812473@N00,40.741014,-73.998413,2,15,132,0.010003362379208625,0.000257640074377008,0.9897389902482097
305506494_c38897a13d_111_23812473@N00.jpg,23812473@N00,40.741014,-73.998413,2,10,66,0.00018725693301657742,0.1123907963402786,0.8874219285638465
305507456_57d6ceadca_122_23812473@N00.jpg,23812473@N00,40.741014,-73.998413,2,15,47,0.00949429832811921,0.00016012460168468579,0.9903456131507173
305510707_8d657a0a89_102_23812473@N00.jpg,23812473@N00,40.741014,-73.998413,0,5,239,0.9999999101025641,4.685554908829973e-09,1.1303002584232385e-08
305521085_c5d30d6203_103_23812473@N00.jpg,23812473@N00,40.741014,-73.998413,0,1,129,0.9586419352831328,0.00010629495878067274,0.04125185286465616
305950743_2fc35f549b_108_14491548@N00.jpg,14491548@N00,59.936784,30.302524,2,14,105,0.042677361420736304,0.4560214617687528,0.5013010823267763
306024743_6b2fc59454_114_41894169878@N01.jpg,41894169878@N01,42.375392,-71.121765,2,14,290,0.05291443791314698,0.12220435697608067,0.824881336038926
306029104_0910586ee0_100_41894169878@N01.jpg,41894169878@N01,42.361049,-71.067938,0,2,240,0.999500905260977,0.00010053480136562598,0.00039852065826453953
306434963_831a0feca5_101_14491548@N00.jpg,14491548@N00,59.949337,30.313339,0,1,121,0.9409272720756405,0.0015428219980258007,0.05752985662318544
306524237_390444f1f4_100_67879480@N00.jpg,67879480@N00,40.166412,44.291725,0,5,69,0.9345563227716411,0.0027405640442168533,0.06270316498417827
306989488_e5d3e9399e_120_73293249@N00.jpg,73293249@N00,46.048421,7.305136,1,9,233,0.00014953969490072438,0.6523577499986004,0.34749269034161046
307082113_8833974963_110_96019796@N00.jpg,96019796@N00,51.768158,-2.85387,2,11,200,5.539484622119062e-05,0.0020917648162637192,0.9978527939106847
307411664_69c7675ea8_116_36093984@N00.jpg,36093984@N00,47.190879,18.409309,2,11,227,0.01787437362144395,0.0037906504440048394,0.9783349795382819
307443629_7b84f4462e_115_73293249@N00.jpg,73293249@N00,46.108415,7.158605,1,6,271,0.002895893490006074,0.8234283495803538,0.17367579485120643
307466416_4aa61f6b96_103_73293249@N00.jpg,73293249@N00,51.501821,-0.140655,0,3,135,0.9283332364193626,0.009367250845343733,0.062299577286438534
307472789_077958d9db_99_73293249@N00.jpg,73293249@N00,45.953275,7.15554,2,10,118,0.00017677725809583933,0.28660486640044525,0.7132182685343835
307479010_e9c2c94057_112_73293249@N00.jpg,73293249@N00,45.953275,7.15554,1,6,187,0.05851805051274672,0.6258709076462736,0.31561102308686584
307490551_2c861abb2d_106_73293249@N00.jpg,73293249@N00,46.077134,7.006487,1,7,234,0.00015495929786268903,0.9109963310746849,0.08884874400143516
307499425_ed6d8712bd_111_73293249@N00.jpg,73293249@N00,45.990555,7.245458,1,7,341,6.930066970944893e-05,0.9705214562432047,0.02940935591945404
307515621_3ef10398a0_116_73293249@N00.jpg,73293249@N00,51.501821,-0.140655,2,12,209,0.00018125563932069877,0.2926928450867221,0.7071259307853973
308675601_ee0f012b14_111_40279823@N00.jpg,40279823@N00,15.878047,108.337898,2,8,62,0.025568231942372677,0.40055900170773384,0.5738727159172186
308676906_00ba56c7fa_116_40279823@N00.jpg,40279823@N00,15.878047,108.337898,2,13,103,0.03269561855410785,0.030069909370084247,0.9372344282758576
308681880_613918ce15_103_40279823@N00.jpg,40279823@N00,15.878047,108.337898,2,12,53,0.24567661706619504,0.17775635335239315,0.5765669900031085
309704992_7ab0877ac0_123_57253263@N00.jpg,57253263@N00,42.355468,-71.066431,2,11,334,0.0007852600874880267,0.33926331306900437,0.6599514550098604
310237580_1d3f41549c_122_40279823@N00.jpg,40279823@N00,16.466871,107.581558,0,1,129,0.8648127340060228,0.007059035130566826,0.12812826910831632
311054952_674638c66a_105_26519935@N00.jpg,26519935@N00,22.25391,114.203224,1,8,150,0.0356498218127399,0.5863232174006043,0.37802689984164317
311067603_d0a5673a82_101_26519935@N00.jpg,26519935@N00,40.463992,116.604595,2,13,340,0.014137769208105055,0.318632955868452,0.6672293537158112
311073152_badfe7e46b_101_26519935@N00.jpg,26519935@N00,40.463992,116.604595,2,12,291,0.006183157975161668,0.44537086203484044,0.548445948173061
311083705_0ee69eb112_104_26519935@N00.jpg,26519935@N00,40.463992,116.604595,2,11,84,0.008681957549470098,0.04524346045218408,0.9460746118079442
311084772_b895f9a716_104_26519935@N00.jpg,26519935@N00,40.463992,116.604595,2,10,278,0.3590332446869616,0.05470323601757432,0.586263514677158
311085054_d562fad314_102_26519935@N00.jpg,26519935@N00,40.463992,116.604595,2,12,291,0.00980083945093213,0.30780148149506203,0.6823977230037315
311102429_2ecb130702_116_26519935@N00.jpg,26519935@N00,30.250466,120.1373,1,8,150,7.750228634612055e-06,0.995748059849312,0.004244042363639178
311119842_0449243a54_113_26519935@N00.jpg,26519935@N00,37.577099,126.99337,2,11,251,0.00013092840920192472,0.0006008309205220996,0.9992681971928308
311123106_3fc50c0fe1_103_26519935@N00.jpg,26519935@N00,37.577099,126.99337,1,6,271,0.0016779804631643636,0.8527818561937259,0.14554022119499122
311124443_13c7e73219_93_26519935@N00.jpg,26519935@N00,37.577099,126.99337,1,8,151,0.0011952974752000023,0.7713286660867809,0.2274760605902184
311132094_2b10422e48_118_26519935@N00.jpg,26519935@N00,37.74262,127.04916,2,15,125,0.0032552318593843665,0.10856392978485019,0.8881808435305629
311133604_5ca572f3ae_114_26519935@N00.jpg,26519935@N00,37.74262,127.04916,2,2,63,0.398726114158535,0.11519761745648793,0.4860762618759509
311141637_ff3945b707_114_26519935@N00.jpg,26519935@N00,37.578596,126.976547,2,11,251,0.00034888888404260854,0.0004000811538560356,0.9992509710515662
311141742_9d5055d86d_117_26519935@N00.jpg,26519935@N00,37.578596,126.976547,2,11,251,3.411735878800209e-07,1.433676656441285e-06,0.9999982000853577
311146330_6696ab998a_107_26519935@N00.jpg,26519935@N00,37.578596,126.976547,2,12,7,0.0054024183601057985,0.00039780128420918714,0.99419977236308
311344213_4b003f4ab1_114_63163416@N00.jpg,63163416@N00,28.597936,77.19552,2,11,200,0.009108495777347514,0.1254422187041655,0.8654493334455537
311356405_888847cc3b_121_63163416@N00.jpg,63163416@N00,28.597936,77.19552,0,5,69,0.5776152525984912,0.06289420527402001,0.35949048762401503
311358416_4918564efb_122_63163416@N00.jpg,63163416@N00,28.597936,77.19552,2,12,273,0.0023161369640902763,0.013472702329764275,0.9842111403744838
311358990_64f7221663_115_63163416@N00.jpg,63163416@N00,28.597936,77.19552,2,12,42,4.8523105539932665e-05,0.00026296858387597766,0.9996885639360176
311360474_ac0cadafc2_122_63163416@N00.jpg,63163416@N00,28.597936,77.19552,2,11,270,0.00045859478661469666,0.0005068632285940566,0.9990346309989491
311360802_ff06007ced_116_63163416@N00.jpg,63163416@N00,28.597936,77.19552,2,11,230,0.001642626479885223,0.0032522038204945147,0.9951051904813255
311623947_c2b9d24cbb_121_81421684@N00.jpg,81421684@N00,39.903036,116.449048,2,15,125,0.002706222358284549,0.10104860494629975,0.8962452006212516
311844576_b892887d11_110_26519935@N00.jpg,26519935@N00,31.303635,120.610399,2,12,159,0.00019644255649531317,0.0005728386914771733,0.9992308279653397
311859432_167e663853_113_26519935@N00.jpg,26519935@N00,31.303635,120.610399,2,13,206,0.00873211753473413,0.36213892482010124,0.6291289458620426
311861136_07c82ca7bb_100_26519935@N00.jpg,26519935@N00,31.303635,120.610399,2,14,59,0.015196969249984704,0.20554846439489438,0.7792546714587161
311937210_3b4a9ca55c_84_63163416@N00.jpg,63163416@N00,26.911967,75.788755,2,11,200,0.003334952657443324,0.0012603772095474142,0.99540474855295
311938754_ed8aac2fcb_108_63163416@N00.jpg,63163416@N00,26.911967,75.788755,2,15,361,0.20300661169673617,0.029784912066020297,0.767208468220133
311941457_d07a25e697_100_63163416@N00.jpg,63163416@N00,26.911967,75.788755,2,11,200,0.0007672696026190806,0.004045246008558934,0.9951873792054613
311969092_71d58e54a7_104_63163416@N00.jpg,63163416@N00,26.911967,75.788755,2,12,294,1.946460951040077e-05,0.0015974042571883507,0.9983831287146651
311981485_bcee64c520_109_63163416@N00.jpg,63163416@N00,26.911967,75.788755,0,0,300,0.7075984599419485,0.005811003700685546,0.28659056668489313
311988435_13e2732af9_121_14491548@N00.jpg,14491548@N00,51.502612,-0.119562,1,6,342,0.2050138592240328,0.7932226825914177,0.0017634363987102386
312064670_2837e06a5e_101_63163416@N00.jpg,63163416@N00,27.205327,78.015031,2,15,33,0.013418632266938957,0.0032801189022011457,0.9833013218994715
312074887_3959d46b98_122_63163416@N00.jpg,63163416@N00,27.205327,78.015031,2,15,227,0.06392655418983395,0.003186574534367992,0.9328869282529126
312179336_340ace22c6_104_36093984@N00.jpg,36093984@N00,47.494893,19.092178,2,12,260,0.004673320136895143,0.0873682966423246,0.9079583576588846
312226565_b4ef600938_100_65367662@N00.jpg,65367662@N00,49.58907,34.556637,2,10,257,0.23207640781060945,0.046439281067250704,0.7214843234141881
312264410_465686cbdc_102_44067110@N00.jpg,44067110@N00,51.5277,-0.132963,0,0,262,0.5050308917637167,0.0007141678167954524,0.49425498693364034
312273876_9aebaaeebf_103_63163416@N00.jpg,63163416@N00,39.904732,32.857789,2,11,226,0.33362410966537936,0.005896361957127283,0.6604795393217842
312284276_3ee74eccea_104_63163416@N00.jpg,63163416@N00,39.904732,32.857789,2,11,230,0.0002112429868191823,4.930692269233816e-05,0.9997393731350908
312323211_66bab4f84a_102_65367662@N00.jpg,65367662@N00,49.475876,34.380257,2,14,138,0.0007568342347568091,0.2244040063092143,0.7748391270176853
312373401_c60ffb3571_107_90168643@N00.jpg,90168643@N00,45.411707,11.888923,2,11,230,0.0011222771543852872,0.0005015402580070827,0.998376226931299
312397327_71e9d7864f_111_65367662@N00.jpg,65367662@N00,37.300163,-121.77647,2,12,76,0.15091417241258753,0.3387169837868669,0.5103687235761547
312544137_40bfa19cb6_117_65367662@N00.jpg,65367662@N00,39.44017,-120.23025,1,8,141,0.0003387882335745829,0.873304911806752,0.1263562768469617
312579751_048cb85e3c_108_43935788@N00.jpg,43935788@N00,25.611035,-80.39679,1,8,105,0.0547619541188169,0.5535519364593711,0.39168611205604975
312725428_8d9bd5f896_105_65367662@N00.jpg,65367662@N00,36.97345,-122.02718,1,6,306,0.0004919264617484487,0.9821541420258342,0.017353900201342753
312885025_798ef04321_111_30554981@N00.jpg,30554981@N00,22.381833,114.27415,2,12,7,0.06947483918716557,0.2763785664002967,0.6541465063883152
312898684_4385459f7a_107_40279823@N00.jpg,40279823@N00,21.033397,105.850524,2,15,227,0.05537828254273691,0.003902931219059269,0.9407187527599135
312937332_c7efd230be_108_40279823@N00.jpg,40279823@N00,21.033397,105.850524,0,2,89,0.9359012848017443,0.001998997107619971,0.06209960479526444
312955212_9de3821a61_118_26519935@N00.jpg,26519935@N00,36.067139,120.325613,2,15,348,7.709637888808629e-05,0.0024614379184306756,0.9974615517519183
312963424_831cf21e8b_100_26519935@N00.jpg,26519935@N00,36.067139,120.325613,2,11,334,0.0034165198964899446,0.003147475922389731,0.9934359880142978
312971075_c6246ba06a_112_26519935@N00.jpg,26519935@N00,36.059507,120.356683,2,11,330,0.06159960257735975,0.0043861913704859035,0.9340142808583209
312972771_87bf6937a2_117_26519935@N00.jpg,26519935@N00,36.068388,120.35222,1,8,141,0.001194283734154311,0.9675197517023548,0.03128594455571232
312972994_fffc6410ed_122_26519935@N00.jpg,26519935@N00,36.068388,120.35222,2,11,334,0.005628904285117642,0.011493208140905153,0.9828780049388115
314039220_7045707399_115_26519935@N00.jpg,26519935@N00,36.066445,120.33986,2,11,229,0.00020940716743977905,0.016441081921637846,0.9833494606907731
314040879_b451d04e90_107_26519935@N00.jpg,26519935@N00,36.057842,120.331792,2,6,273,0.00015501140554530224,0.4816766763593918,0.518168265101858
314072056_7f36a76325_105_26519935@N00.jpg,26519935@N00,36.057495,120.333509,2,6,49,0.0004185925064774665,0.4158664636483991,0.583714892258115
314082998_2258bffbf3_100_26519935@N00.jpg,26519935@N00,36.050625,120.345869,2,11,214,0.00019000719115203069,0.24941830231718143,0.7503916567541893
314092579_78da2a1cbe_114_26519935@N00.jpg,26519935@N00,36.055066,120.363378,2,12,273,0.0005936635757990416,0.12492855510799927,0.8744779317173368
314100488_395a717328_99_26519935@N00.jpg,26519935@N00,36.055066,120.363378,2,15,181,0.014220130536614306,0.044222405330629044,0.9415574333756922
315104294_3e27ac2fb6_109_23812473@N00.jpg,23812473@N00,19.109568,-99.75809,1,7,234,0.00051005208635857,0.8695109470081377,0.12997904661468063
315107666_4aa66be92a_106_23812473@N00.jpg,23812473@N00,19.109568,-99.75809,1,7,116,0.00012726968735732314,0.9956712735867939,0.004201580149150175
315129281_f86846ac95_88_55852171@N00.jpg,55852171@N00,39.919668,116.390544,2,11,109,0.0002766577368782386,0.0015814681685482057,0.9981418685768242
315157719_2af2fd3c23_102_23812473@N00.jpg,23812473@N00,-34.584605,-58.404693,2,12,57,0.035385114647780824,0.4485801599108381,0.5160345548853105
315172335_1bc5ade875_120_23812473@N00.jpg,23812473@N00,-49.087808,-72.902526,1,7,233,0.000489669643833679,0.7975629438130625,0.20194733259492814
315172845_58ee049f80_104_23812473@N00.jpg,23812473@N00,-49.087808,-72.902526,1,6,234,1.1429140576169061e-05,0.9045394130697395,0.09544897907424765
315213452_d9235079bb_101_49777280@N00.jpg,49777280@N00,41.446329,-8.297166,2,14,333,0.0035542344509651436,0.40673750794686114,0.5897082682738937
315217856_1a3f8afbb5_109_49777280@N00.jpg,49777280@N00,41.149383,-8.610105,2,11,12,0.29825292593181985,0.050015654710477975,0.6517314174549256
315247273_171bd98ba3_101_23812473@N00.jpg,23812473@N00,45.926319,6.867828,1,6,111,0.001566197041816153,0.8606134088618234,0.13782037568971361
315248304_34cc3e6aea_103_49777280@N00.jpg,49777280@N00,41.149383,-8.610105,2,15,348,0.0012331636931932621,0.008300690209352979,0.9904662292759099
315250382_760c517fb2_113_23812473@N00.jpg,23812473@N00,43.115645,-2.625732,1,6,309,0.0016747942706878405,0.7608145424941881,0.23751070387438844
315251374_21f8ef4ba5_115_49777280@N00.jpg,49777280@N00,41.149383,-8.610105,2,14,49,0.00012215399181059183,0.07539034376784315,0.9244874979368234
315252341_69577b3902_102_49777280@N00.jpg,49777280@N00,41.149383,-8.610105,2,14,123,0.014501263160099143,0.000800590430390713,0.9846980843843305
315483979_24b5e5f599_102_23812473@N00.jpg,23812473@N00,20.180287,-99.940567,2,11,13,0.0031670306217566058,0.26027458600452746,0.7365583000669158
315519262_c1e9631fd8_102_40829484@N00.jpg,40829484@N00,37.599,-112.201995,2,10,118,0.0007322076037894476,0.3627978539362857,0.6364699530627078
315520274_8bbc052e35_122_40829484@N00.jpg,40829484@N00,37.599,-112.201995,1,7,73,0.00038345048523069636,0.9936267291970182,0.005989739266642147
315560086_e902f940fc_112_40829484@N00.jpg,40829484@N00,36.5626,-118.613891,1,8,151,0.003695904195694766,0.7721322032525677,0.22417187462758648
315753950_bc46de165c_122_40829484@N00.jpg,40829484@N00,37.83975,-122.275428,1,6,194,0.0018451072258471868,0.6097933035558754,0.3883616427453944
315759267_35fd36ae65_110_40829484@N00.jpg,40829484@N00,37.83975,-122.275428,2,10,66,0.0008240275925359697,0.17042490387768794,0.828750976754975
315876761_b49e569d85_105_14491548@N00.jpg,14491548@N00,51.499459,-0.127705,2,11,91,0.0006402201459039247,0.000922755612567272,0.9984371317540344
316023053_eaa23bcac8_112_44067110@N00.jpg,44067110@N00,51.453233,-2.597427,2,15,47,0.21541224716120233,0.0003756098361904492,0.7842120756093252
316318011_d59b353f3d_120_40829484@N00.jpg,40829484@N00,36.202174,-115.054321,2,11,154,0.001768675191712532,0.0031741860193506,0.9950571878484595
316347031_1fa8e0536e_100_40829484@N00.jpg,40829484@N00,36.202174,-115.054321,2,15,181,0.0036263865965509012,0.06837677406440434,0.9279968230436282
316353792_55ef83667a_120_40829484@N00.jpg,40829484@N00,36.202174,-115.054321,2,15,181,0.0012278271598962776,0.004067000471927762,0.9947051489481415
316397021_e9231f4657_109_14542551@N00.jpg,14542551@N00,47.714381,106.952934,1,6,305,8.840452045255631e-05,0.7187322024119709,0.28117932248269817
316435572_ccd3cd4445_106_26519935@N00.jpg,26519935@N00,39.916319,116.390361,2,11,230,0.00017270684126713398,0.000317657603938315,0.9995094116961845
316438842_4a7d42d893_115_26519935@N00.jpg,26519935@N00,39.916319,116.390361,1,7,116,0.0017391960332098222,0.7578517227312034,0.24040904673572783
316441398_222dace3de_110_26519935@N00.jpg,26519935@N00,39.916319,116.390361,0,5,69,0.5939835807290859,0.015657199303028335,0.39035919405275443
316465518_480017c4bb_122_26519935@N00.jpg,26519935@N00,39.916319,116.390361,2,11,330,0.0011242622437830363,0.00011435040550367148,0.9987612783181774
316468038_a4ca420b4d_107_26519935@N00.jpg,26519935@N00,39.998032,116.269211,2,12,53,0.256681063473124,0.01276289791593399,0.730556115112222
316491961_14031ef765_120_26519935@N00.jpg,26519935@N00,39.998032,116.269211,2,11,251,6.265712610462049e-06,0.0007252569721849511,0.9992683849426671
316621970_3a09e9f9d3_119_55852171@N00.jpg,55852171@N00,22.297454,114.172539,2,15,307,0.011641066166504288,0.000370416861798617,0.9879884984342766
31700873_d7c4159106_22_25159586@N00.jpg,25159586@N00,34.68808,135.839852,2,11,251,1.673529082971137e-05,0.0001388079713615653,0.999844419682764
317081316_e7f55d0c37_118_26519935@N00.jpg,26519935@N00,39.881651,116.406283,2,11,330,0.001549156976786037,0.0005397009358745208,0.9979111425027867
317107251_7cda0f58d3_120_26519935@N00.jpg,26519935@N00,31.236508,121.488103,2,10,171,5.339532971881944e-05,0.04942472181966906,0.9505219320615113
317112012_8b80ccd894_101_26519935@N00.jpg,26519935@N00,31.226307,121.491193,2,12,275,0.05609675266077829,0.02875032861464888,0.9151528501908217
317138551_927e4aeb8f_120_40279823@N00.jpg,40279823@N00,22.532695,103.365211,1,7,140,0.02766003036310849,0.6779886620824982,0.29435128999944027
317935751_97236482d0_125_77392231@N00.jpg,77392231@N00,37.895548,-122.123551,2,11,86,0.09216085420042663,0.17982710870524699,0.7280119440061188
318232750_4c19f412af_126_44067110@N00.jpg,44067110@N00,55.952141,-3.204472,2,15,319,0.00684324907933842,0.008257383501842241,0.9848993889360429
318403045_6d73f5dafc_132_59555137@N00.jpg,59555137@N00,13.434954,103.88925,2,12,339,0.06121667135239761,0.37874683232999473,0.5600365120799893
318708432_5c210fea5b_137_44067110@N00.jpg,44067110@N00,55.981858,-3.178091,2,10,171,0.003494865813991055,0.05354710500891713,0.9429579984615657
318716569_f42c716dee_133_44067110@N00.jpg,44067110@N00,51.507519,0.028505,0,5,329,0.5483486633004908,0.11220083408582582,0.3394505393044511
318802324_c8b0ad8ee7_135_44067110@N00.jpg,44067110@N00,38.707536,-9.136447,2,11,237,0.0036767044321237563,0.01327369752837626,0.9830496718177173
318834499_0aeaf2b771_137_44067110@N00.jpg,44067110@N00,42.880602,-8.545055,0,1,129,0.9954400214903245,0.00020685441396040005,0.004353167841214756
318855058_b978d151af_138_44067110@N00.jpg,44067110@N00,43.303136,-8.379747,2,12,273,0.015768605876935737,0.09102877008842825,0.8932026498425785
